일시,선량률(nSv/h),장비온도(℃),전광판온도(℃),습도,배터리 잔량
2022-10-18 10:51:22,110,16,22,31,100
2022-10-18 10:56:22,111,16,22,30,100
2022-10-18 11:01:22,111,17,23,30,100
2022-10-18 11:06:22,111,17,23,29,100
2022-10-18 11:11:22,112,17,22,28,100
2022-10-18 11:16:22,115,17,22,28,100
2022-10-18 11:21:22,116,17,23,28,100
2022-10-18 11:26:22,112,18,23,27,100
2022-10-18 11:31:22,111,18,24,25,100
2022-10-18 11:36:22,110,18,23,25,100
2022-10-18 11:41:22,114,18,24,25,100
2022-10-18 11:46:22,112,18,24,24,100
2022-10-18 11:51:22,112,19,24,24,100
2022-10-18 11:56:22,115,19,24,24,100
2022-10-18 12:01:22,113,19,25,24,100
2022-10-18 12:06:22,114,19,24,23,100
2022-10-18 12:11:22,117,19,25,23,100
2022-10-18 12:16:22,116,19,25,23,100
2022-10-18 12:21:22,118,19,25,23,100
2022-10-18 12:26:22,114,19,25,23,100
2022-10-18 12:31:22,114,19,25,24,100
2022-10-18 12:36:22,115,19,25,24,100
2022-10-18 12:41:22,114,19,24,23,100
2022-10-18 12:46:22,114,20,26,23,100
2022-10-18 12:51:22,113,20,25,24,100
2022-10-18 12:56:22,115,20,25,23,100
2022-10-18 13:01:22,116,20,26,22,100
2022-10-18 13:06:22,117,20,26,23,100
2022-10-18 13:11:22,117,20,26,23,100
2022-10-18 13:16:22,112,20,25,23,100
2022-10-18 13:21:22,111,20,26,22,100
2022-10-18 13:26:22,112,20,25,22,100
2022-10-18 13:31:22,114,20,25,23,100
2022-10-18 13:36:22,113,20,25,23,100
2022-10-18 13:41:22,111,20,25,23,100
2022-10-18 13:46:22,111,20,26,23,100
2022-10-18 13:51:22,111,21,26,23,100
2022-10-18 13:56:22,113,21,27,22,100
2022-10-18 14:01:22,113,21,26,23,100
2022-10-18 14:06:22,115,21,27,22,100
2022-10-18 14:11:22,112,21,26,23,100
2022-10-18 14:16:22,110,21,26,23,100
2022-10-18 14:21:22,111,21,27,22,100
2022-10-18 14:26:22,111,21,27,23,100
2022-10-18 14:31:22,112,21,26,23,100
2022-10-18 14:36:22,111,21,26,23,100
2022-10-18 14:41:22,111,20,26,23,100
2022-10-18 14:46:22,110,21,27,23,100
2022-10-18 14:51:22,111,20,26,24,100
2022-10-18 14:56:22,116,20,26,24,100
2022-10-18 15:01:22,115,20,26,24,100
2022-10-18 15:06:22,117,21,26,25,100
2022-10-18 15:11:22,113,20,25,24,100
2022-10-18 15:16:22,116,20,25,24,100
2022-10-18 15:21:22,112,20,26,24,100
2022-10-18 15:26:22,112,19,24,26,100
2022-10-18 15:31:22,109,19,25,25,100
2022-10-18 15:36:22,113,19,25,25,100
2022-10-18 15:41:22,113,19,25,26,100
2022-10-18 15:46:22,115,20,25,25,100
2022-10-18 15:51:22,115,19,24,26,100
2022-10-18 15:56:22,115,19,25,26,100
2022-10-18 16:01:22,116,19,25,26,100
2022-10-18 16:06:22,112,19,24,26,100
2022-10-18 16:11:22,114,19,24,27,100
2022-10-18 16:16:22,110,19,24,26,100
2022-10-18 16:21:22,112,18,23,28,100
2022-10-18 16:26:22,110,18,23,29,100
2022-10-18 16:31:22,113,17,22,30,100
2022-10-18 16:36:22,112,17,22,30,100
2022-10-18 16:41:22,114,17,23,31,100
2022-10-18 16:46:22,115,17,23,31,100
2022-10-18 16:51:22,116,16,22,31,100
2022-10-18 16:56:22,117,16,22,32,100
2022-10-18 17:01:22,111,16,21,32,100
2022-10-18 17:06:22,111,16,21,33,100
2022-10-18 17:11:22,112,16,21,33,100
2022-10-18 17:16:22,113,16,22,33,100
2022-10-18 17:21:22,112,16,21,34,100
2022-10-18 17:26:22,113,16,21,34,100
2022-10-18 17:31:22,113,15,20,35,100
2022-10-18 17:36:22,115,15,21,34,100
2022-10-18 17:41:22,115,16,21,35,100
2022-10-18 17:46:22,115,15,20,35,100
2022-10-18 17:51:22,115,15,20,35,100
2022-10-18 17:56:22,110,15,20,36,100
2022-10-18 18:01:22,113,15,20,36,100
2022-10-18 18:06:22,112,15,21,37,100
2022-10-18 18:11:22,110,14,19,37,100
2022-10-18 18:16:22,113,14,20,38,100
2022-10-18 18:21:22,109,14,19,40,100
2022-10-18 18:26:22,112,14,19,40,100
2022-10-18 18:31:22,112,14,20,39,100
2022-10-18 18:36:22,114,14,20,40,100
2022-10-18 18:41:22,117,13,18,41,100
2022-10-18 18:46:22,120,13,19,42,100
2022-10-18 18:51:22,112,13,19,43,100
2022-10-18 18:56:22,112,13,18,43,100
2022-10-18 19:01:22,113,13,19,43,100
2022-10-18 19:06:22,115,13,19,44,100
2022-10-18 19:11:22,114,13,18,45,100
2022-10-18 19:16:22,112,13,19,45,100
2022-10-18 19:21:22,111,13,18,45,100
2022-10-18 19:26:22,116,13,18,46,100
2022-10-18 19:31:22,117,13,18,46,100
2022-10-18 19:36:22,117,12,18,47,100
2022-10-18 19:41:22,119,12,17,47,100
2022-10-18 19:46:22,113,12,18,49,100
2022-10-18 19:51:22,113,12,18,49,100
2022-10-18 19:56:22,115,12,17,50,100
2022-10-18 20:01:22,115,12,17,50,100
2022-10-18 20:06:22,114,11,16,52,100
2022-10-18 20:11:22,115,11,16,53,100
2022-10-18 20:16:22,114,11,17,54,100
2022-10-18 20:21:22,116,10,15,57,100
2022-10-18 20:26:22,117,11,17,57,100
2022-10-18 20:31:22,118,11,17,57,100
2022-10-18 20:36:22,118,11,16,57,100
2022-10-18 20:41:22,114,11,16,58,100
2022-10-18 20:46:22,114,10,15,57,100
2022-10-18 20:51:22,112,10,15,60,100
2022-10-18 20:56:22,115,10,16,60,100
2022-10-18 21:01:22,114,10,16,58,100
2022-10-18 21:06:22,116,10,16,58,100
2022-10-18 21:11:22,115,10,15,58,100
2022-10-18 21:16:22,117,10,16,58,100
2022-10-18 21:21:22,119,10,15,59,100
2022-10-18 21:26:22,120,10,16,60,100
2022-10-18 21:31:22,119,10,15,59,100
2022-10-18 21:36:22,115,10,16,59,100
2022-10-18 21:41:22,115,10,16,60,100
2022-10-18 21:46:22,115,10,15,62,100
2022-10-18 21:51:22,116,10,15,62,100
2022-10-18 21:56:22,116,9,15,62,100
2022-10-18 22:01:22,114,9,14,60,100
2022-10-18 22:06:22,113,9,14,60,100
2022-10-18 22:11:22,116,9,14,62,100
2022-10-18 22:16:22,120,9,14,63,100
2022-10-18 22:21:22,118,9,15,65,100
2022-10-18 22:26:22,121,9,14,65,100
2022-10-18 22:31:22,115,9,14,66,100
2022-10-18 22:36:22,116,8,13,67,100
2022-10-18 22:41:22,115,9,14,65,100
2022-10-18 22:46:22,114,9,14,65,100
2022-10-18 22:51:22,117,8,13,66,100
2022-10-18 22:56:22,116,9,14,64,100
2022-10-18 23:01:22,116,9,14,64,100
2022-10-18 23:06:22,116,8,14,67,100
2022-10-18 23:11:22,117,8,14,65,100
2022-10-18 23:16:22,118,8,14,67,100
2022-10-18 23:21:22,123,8,13,68,100
2022-10-18 23:26:22,115,8,13,67,100
2022-10-18 23:31:22,114,8,14,67,100
2022-10-18 23:36:22,119,8,14,68,100
2022-10-18 23:41:22,118,7,13,69,100
2022-10-18 23:46:22,115,8,14,69,100
2022-10-18 23:51:22,114,8,14,69,100
2022-10-18 23:56:22,117,8,14,70,100
2022-10-19 00:01:22,117,7,13,70,100
2022-10-19 00:06:22,118,8,14,68,100
2022-10-19 00:11:22,119,7,12,69,100
2022-10-19 00:16:22,120,7,13,70,100
2022-10-19 00:21:23,118,7,13,69,100
2022-10-19 00:26:22,118,7,13,71,100
2022-10-19 00:31:22,118,7,12,71,100
2022-10-19 00:36:22,115,7,12,70,100
2022-10-19 00:41:22,120,7,13,68,100
2022-10-19 00:46:22,117,8,14,68,100
2022-10-19 00:51:22,117,7,13,69,100
2022-10-19 00:56:22,117,7,13,69,100
2022-10-19 01:01:22,122,7,13,68,100
2022-10-19 01:06:22,120,7,12,68,100
2022-10-19 01:11:22,124,7,13,70,100
2022-10-19 01:16:22,119,7,13,70,100
2022-10-19 01:21:22,117,7,12,70,100
2022-10-19 01:26:22,117,7,13,70,100
2022-10-19 01:31:22,116,7,12,70,100
2022-10-19 01:36:22,118,7,12,71,100
2022-10-19 01:41:22,118,7,13,70,100
2022-10-19 01:46:22,117,6,11,73,100
2022-10-19 01:51:22,116,6,11,73,100
2022-10-19 01:56:22,122,6,12,72,100
2022-10-19 02:01:22,122,6,11,72,100
2022-10-19 02:06:22,123,6,11,72,100
2022-10-19 02:11:22,117,7,13,70,100
2022-10-19 02:16:22,116,6,11,73,100
2022-10-19 02:21:22,116,6,12,73,100
2022-10-19 02:26:22,119,6,12,73,100
2022-10-19 02:31:22,118,6,11,74,100
2022-10-19 02:36:22,118,6,12,74,100
2022-10-19 02:41:22,117,6,12,72,100
2022-10-19 02:46:22,116,6,12,72,100
2022-10-19 02:51:22,121,6,12,73,100
2022-10-19 02:56:22,122,6,11,73,100
2022-10-19 03:01:22,121,6,11,73,100
2022-10-19 03:06:22,117,6,11,72,100
2022-10-19 03:11:22,116,6,12,72,100
2022-10-19 03:16:22,118,6,12,73,100
2022-10-19 03:21:22,119,6,11,74,100
2022-10-19 03:26:22,118,6,11,73,100
2022-10-19 03:31:22,119,6,12,74,100
2022-10-19 03:36:22,118,6,12,73,100
2022-10-19 03:41:22,118,6,11,72,100
2022-10-19 03:46:22,124,6,12,73,100
2022-10-19 03:51:24,125,6,11,74,100
2022-10-19 03:56:22,123,5,11,74,100
2022-10-19 04:01:22,119,5,10,75,100
2022-10-19 04:06:22,118,5,11,74,100
2022-10-19 04:11:22,120,5,11,73,100
2022-10-19 04:16:22,118,6,11,73,100
2022-10-19 04:21:22,119,6,12,72,100
2022-10-19 04:26:22,118,5,10,74,100
2022-10-19 04:31:22,120,5,10,76,100
2022-10-19 04:36:22,118,6,11,73,100
2022-10-19 04:41:22,123,5,10,75,100
2022-10-19 04:46:22,124,5,10,74,100
2022-10-19 04:51:22,122,5,10,73,100
2022-10-19 04:56:22,119,5,10,74,100
2022-10-19 05:01:22,119,5,10,73,100
2022-10-19 05:06:22,121,5,10,74,100
2022-10-19 05:11:22,117,5,10,73,100
2022-10-19 05:16:22,119,5,10,73,100
2022-10-19 05:21:22,118,5,10,73,100
2022-10-19 05:26:22,120,5,10,73,100
2022-10-19 05:31:22,119,5,11,73,100
2022-10-19 05:36:22,120,5,11,73,100
2022-10-19 05:41:22,123,5,11,74,100
2022-10-19 05:46:22,123,5,10,73,100
2022-10-19 05:51:22,122,5,11,75,100
2022-10-19 05:56:22,122,5,11,75,100
2022-10-19 06:01:22,118,5,11,75,100
2022-10-19 06:06:22,121,5,11,73,100
2022-10-19 06:11:22,117,5,10,73,100
2022-10-19 06:16:22,119,5,10,74,100
2022-10-19 06:21:22,120,5,11,75,100
2022-10-19 06:26:22,119,5,11,74,100
2022-10-19 06:31:22,120,4,10,75,100
2022-10-19 06:36:22,123,4,10,76,100
2022-10-19 06:41:22,123,4,10,75,100
2022-10-19 06:46:22,123,5,11,74,100
2022-10-19 06:51:22,120,4,9,75,100
2022-10-19 06:56:22,119,4,10,75,100
2022-10-19 07:01:22,119,4,9,75,100
2022-10-19 07:06:22,122,5,11,73,100
2022-10-19 07:11:22,120,5,11,73,100
2022-10-19 07:16:22,120,5,11,72,100
2022-10-19 07:21:22,120,5,11,73,100
2022-10-19 07:26:22,122,5,10,73,100
2022-10-19 07:31:22,123,5,10,73,100
2022-10-19 07:36:22,125,5,11,74,100
2022-10-19 07:41:22,123,5,10,73,100
2022-10-19 07:46:22,118,5,11,74,100
2022-10-19 07:51:22,119,5,10,74,100
2022-10-19 07:56:22,118,5,11,76,100
2022-10-19 08:01:22,120,5,11,76,100
2022-10-19 08:06:22,121,5,10,76,100
2022-10-19 08:11:22,120,6,11,75,100
2022-10-19 08:16:22,122,6,11,74,100
2022-10-19 08:21:22,123,7,12,74,100
2022-10-19 08:26:22,123,7,13,74,100
2022-10-19 08:31:22,123,7,12,73,100
2022-10-19 08:36:22,120,8,13,71,100
2022-10-19 08:41:22,120,8,13,71,100
2022-10-19 08:46:22,118,9,15,67,100
2022-10-19 08:51:22,119,10,15,64,100
2022-10-19 08:56:22,119,10,16,63,100
2022-10-19 09:01:22,117,11,16,61,100
2022-10-19 09:06:22,118,12,18,59,100
2022-10-19 09:11:22,116,12,17,58,100
2022-10-19 09:16:22,118,12,18,56,100
2022-10-19 09:21:22,118,12,18,51,100
2022-10-19 09:26:22,118,13,19,49,100
2022-10-19 09:31:22,119,14,19,46,100
2022-10-19 09:36:22,114,14,19,38,100
2022-10-19 09:41:22,116,14,20,34,100
2022-10-19 09:46:22,115,15,21,34,100
2022-10-19 09:51:22,116,15,20,34,100
2022-10-19 09:56:22,115,15,21,33,100
2022-10-19 10:01:22,117,15,21,33,100
2022-10-19 10:06:22,114,15,20,31,100
2022-10-19 10:11:22,118,15,20,34,100
2022-10-19 10:16:22,117,16,21,32,100
2022-10-19 10:21:22,119,16,22,33,100
2022-10-19 10:26:22,122,16,22,32,100
2022-10-19 10:31:22,114,17,23,32,100
2022-10-19 10:36:22,114,17,23,33,100
2022-10-19 10:41:22,115,17,23,32,100
2022-10-19 10:46:22,115,17,22,34,100
2022-10-19 10:51:22,115,17,23,33,100
2022-10-19 10:56:22,115,17,22,33,100
2022-10-19 11:01:22,114,17,23,32,100
2022-10-19 11:06:22,114,18,23,31,100
2022-10-19 11:11:22,119,18,23,31,100
2022-10-19 11:16:22,116,18,24,31,100
2022-10-19 11:21:22,117,19,24,31,100
2022-10-19 11:26:22,113,19,25,31,100
2022-10-19 11:31:22,113,19,24,30,100
2022-10-19 11:36:22,111,19,25,31,100
2022-10-19 11:41:22,113,19,24,30,100
2022-10-19 11:46:22,114,19,25,29,100
2022-10-19 11:51:22,112,20,26,29,100
2022-10-19 11:56:22,112,20,25,29,100
2022-10-19 12:01:22,116,20,25,29,100
2022-10-19 12:06:22,115,20,26,28,100
2022-10-19 12:11:22,122,21,26,28,100
2022-10-19 12:16:22,118,21,27,26,100
2022-10-19 12:21:22,114,21,26,27,100
2022-10-19 12:26:22,113,21,27,27,100
2022-10-19 12:31:22,112,22,28,26,100
2022-10-19 12:36:22,114,22,28,26,100
2022-10-19 12:41:22,112,22,28,26,100
2022-10-19 12:46:22,113,22,28,25,100
2022-10-19 12:51:22,113,22,28,26,100
2022-10-19 12:56:22,112,22,27,25,100
2022-10-19 13:01:22,116,22,28,26,100
2022-10-19 13:06:22,118,22,27,26,100
2022-10-19 13:11:22,118,22,27,25,100
2022-10-19 13:16:22,113,22,27,26,100
2022-10-19 13:21:22,114,22,28,26,100
2022-10-19 13:26:22,114,22,28,26,100
2022-10-19 13:31:22,113,22,27,26,100
2022-10-19 13:36:22,114,22,28,27,100
2022-10-19 13:41:22,115,22,27,25,100
2022-10-19 13:46:22,115,22,27,26,100
2022-10-19 13:51:22,115,23,29,26,100
2022-10-19 13:56:22,119,23,29,25,100
2022-10-19 14:01:22,117,23,28,25,100
2022-10-19 14:06:22,117,23,29,25,100
2022-10-19 14:11:22,113,23,29,26,100
2022-10-19 14:16:22,114,23,29,26,100
2022-10-19 14:21:22,113,23,29,25,100
2022-10-19 14:26:22,113,23,28,26,100
2022-10-19 14:31:22,114,23,29,25,100
2022-10-19 14:36:22,113,24,29,26,100
2022-10-19 14:41:22,115,24,29,25,100
2022-10-19 14:46:22,114,23,29,25,100
2022-10-19 14:51:22,115,23,28,26,100
2022-10-19 14:56:22,117,23,28,27,100
2022-10-19 15:01:22,117,23,29,26,100
2022-10-19 15:06:22,114,23,29,26,100
2022-10-19 15:11:22,113,23,28,27,100
2022-10-19 15:16:22,115,23,29,27,100
2022-10-19 15:21:22,112,22,28,28,100
2022-10-19 15:26:22,114,22,27,28,100
2022-10-19 15:31:22,113,22,27,29,100
2022-10-19 15:36:22,113,22,28,29,100
2022-10-19 15:41:22,114,22,27,28,100
2022-10-19 15:46:22,117,22,28,29,100
2022-10-19 15:51:22,115,22,28,30,100
2022-10-19 15:56:22,120,22,27,30,100
2022-10-19 16:01:22,113,22,27,30,100
2022-10-19 16:06:22,118,21,26,30,100
2022-10-19 16:11:22,114,21,26,30,100
2022-10-19 16:16:22,114,21,27,32,100
2022-10-19 16:21:22,111,20,25,33,100
2022-10-19 16:26:22,115,20,26,33,100
2022-10-19 16:31:22,115,20,26,34,100
2022-10-19 16:36:22,115,20,25,34,100
2022-10-19 16:41:22,118,20,26,35,100
2022-10-19 16:46:22,119,19,25,35,100
2022-10-19 16:51:22,117,19,25,36,100
2022-10-19 16:56:22,113,19,25,36,100
2022-10-19 17:01:22,114,19,25,38,100
2022-10-19 17:06:22,112,19,25,38,100
2022-10-19 17:11:22,113,18,24,39,100
2022-10-19 17:16:22,114,18,23,39,100
2022-10-19 17:21:22,115,18,23,40,100
2022-10-19 17:26:22,114,18,24,42,100
2022-10-19 17:31:22,114,18,23,42,100
2022-10-19 17:36:22,120,17,22,42,100
2022-10-19 17:41:22,119,17,23,42,100
2022-10-19 17:46:22,116,17,23,42,100
2022-10-19 17:51:22,114,17,22,43,100
2022-10-19 17:56:22,116,17,23,43,100
2022-10-19 18:01:22,115,17,22,44,100
2022-10-19 18:06:22,112,17,22,44,100
2022-10-19 18:11:22,117,17,23,45,100
2022-10-19 18:16:22,116,16,21,47,100
2022-10-19 18:21:22,115,16,22,49,100
2022-10-19 18:26:22,114,16,22,50,100
2022-10-19 18:31:22,116,15,20,51,100
2022-10-19 18:36:22,117,15,21,51,100
2022-10-19 18:41:22,119,15,20,53,100
2022-10-19 18:46:22,113,15,21,53,100
2022-10-19 18:51:22,114,15,20,53,100
2022-10-19 18:56:22,117,14,19,54,100
2022-10-19 19:01:22,113,14,19,55,100
2022-10-19 19:06:22,113,14,19,55,100
2022-10-19 19:11:22,112,14,20,56,100
2022-10-19 19:16:22,114,14,19,55,100
2022-10-19 19:21:22,114,14,20,55,100
2022-10-19 19:26:22,118,14,19,56,100
2022-10-19 19:31:22,118,14,20,57,100
2022-10-19 19:36:22,118,14,20,57,100
2022-10-19 19:41:22,114,14,19,58,100
2022-10-19 19:46:22,111,13,18,59,100
2022-10-19 19:51:22,115,13,19,59,100
2022-10-19 19:56:22,113,13,19,60,100
2022-10-19 20:01:23,114,13,18,60,100
2022-10-19 20:06:22,116,13,19,62,100
2022-10-19 20:11:22,116,13,18,61,100
2022-10-19 20:16:22,116,13,19,62,100
2022-10-19 20:21:22,120,12,17,64,100
2022-10-19 20:26:22,120,12,18,64,100
2022-10-19 20:31:22,120,12,18,65,100
2022-10-19 20:36:22,119,12,17,65,100
2022-10-19 20:41:22,118,12,17,64,100
2022-10-19 20:46:22,115,12,17,64,100
2022-10-19 20:51:22,116,12,18,64,100
2022-10-19 20:56:22,114,11,17,67,100
2022-10-19 21:01:22,116,11,16,69,100
2022-10-19 21:06:22,116,11,17,67,100
2022-10-19 21:11:22,115,11,17,67,100
2022-10-19 21:16:22,121,11,16,67,100
2022-10-19 21:21:22,119,11,16,69,100
2022-10-19 21:26:22,120,11,17,68,100
2022-10-19 21:31:22,116,11,16,67,100
2022-10-19 21:36:22,114,11,16,68,100
2022-10-19 21:41:22,115,11,16,68,100
2022-10-19 21:46:22,115,10,16,70,100
2022-10-19 21:51:22,116,11,17,70,100
2022-10-19 21:56:22,115,11,17,68,100
2022-10-19 22:01:22,115,11,16,69,100
2022-10-19 22:06:22,115,11,16,69,100
2022-10-19 22:11:22,119,10,16,68,100
2022-10-19 22:16:22,119,10,15,69,100
2022-10-19 22:21:22,121,11,16,68,100
2022-10-19 22:26:22,117,11,17,69,100
2022-10-19 22:31:22,117,10,16,71,100
2022-10-19 22:36:22,118,10,16,71,100
2022-10-19 22:41:22,118,10,15,70,100
2022-10-19 22:46:22,113,10,15,71,100
2022-10-19 22:51:22,115,10,16,71,100
2022-10-19 22:56:22,117,10,15,70,100
2022-10-19 23:01:22,117,9,15,72,100
2022-10-19 23:06:22,118,10,16,71,100
2022-10-19 23:11:22,121,10,16,71,100
2022-10-19 23:16:22,120,10,16,71,100
2022-10-19 23:21:22,117,10,16,72,100
2022-10-19 23:26:22,117,9,15,72,100
2022-10-19 23:31:22,119,9,15,73,100
2022-10-19 23:36:22,115,9,15,73,100
2022-10-19 23:41:22,118,9,15,73,100
2022-10-19 23:46:22,118,9,14,73,100
2022-10-19 23:51:22,115,9,14,73,100
2022-10-19 23:56:22,117,9,15,74,100
2022-10-20 00:01:22,121,9,14,73,100
2022-10-20 00:06:22,120,9,14,72,100
2022-10-20 00:11:22,121,9,14,73,100
2022-10-20 00:16:22,120,9,14,73,100
2022-10-20 00:21:22,117,9,15,73,100
2022-10-20 00:26:22,115,8,14,75,100
2022-10-20 00:31:22,118,8,13,76,100
2022-10-20 00:36:22,116,9,15,73,100
2022-10-20 00:41:22,118,9,14,72,100
2022-10-20 00:46:22,117,8,14,73,100
2022-10-20 00:51:22,119,8,13,74,100
2022-10-20 00:56:22,122,8,13,73,100
2022-10-20 01:01:22,122,8,14,73,100
2022-10-20 01:06:22,123,8,14,74,100
2022-10-20 01:11:22,119,8,13,75,100
2022-10-20 01:16:22,120,8,13,75,100
2022-10-20 01:21:22,117,8,14,74,100
2022-10-20 01:26:22,117,8,13,75,100
2022-10-20 01:31:22,118,8,14,74,100
2022-10-20 01:36:22,116,7,12,76,100
2022-10-20 01:41:22,119,8,13,74,100
2022-10-20 01:46:22,119,8,13,74,100
2022-10-20 01:51:22,121,8,14,76,100
2022-10-20 01:56:22,124,8,14,77,100
2022-10-20 02:01:22,122,8,13,75,100
2022-10-20 02:06:22,121,8,13,75,100
2022-10-20 02:11:22,118,8,13,74,100
2022-10-20 02:16:22,119,8,13,74,100
2022-10-20 02:21:22,119,8,13,73,100
2022-10-20 02:26:22,118,8,14,74,100
2022-10-20 02:31:22,120,7,13,74,100
2022-10-20 02:36:22,119,7,12,74,100
2022-10-20 02:41:22,120,7,13,74,100
2022-10-20 02:46:22,118,7,12,73,100
2022-10-20 02:51:22,123,7,12,73,100
2022-10-20 02:56:22,123,7,12,75,100
2022-10-20 03:01:22,119,7,12,75,100
2022-10-20 03:06:22,118,7,12,77,100
2022-10-20 03:11:22,120,7,12,78,100
2022-10-20 03:16:22,117,7,12,76,100
2022-10-20 03:21:22,118,7,12,77,100
2022-10-20 03:26:22,119,7,12,75,100
2022-10-20 03:31:22,118,7,13,75,100
2022-10-20 03:36:22,118,7,12,75,100
2022-10-20 03:41:22,120,7,12,75,100
2022-10-20 03:46:22,124,7,13,75,100
2022-10-20 03:51:22,123,7,12,75,100
2022-10-20 03:56:22,122,7,12,74,100
2022-10-20 04:01:22,121,6,11,75,100
2022-10-20 04:06:22,118,7,13,74,100
2022-10-20 04:11:22,118,7,13,73,100
2022-10-20 04:16:22,119,7,13,73,100
2022-10-20 04:21:22,120,6,11,74,100
2022-10-20 04:26:22,120,6,11,77,100
2022-10-20 04:31:22,118,6,12,77,100
2022-10-20 04:36:22,119,6,11,78,100
2022-10-20 04:41:22,123,6,12,75,100
2022-10-20 04:46:22,123,6,12,74,100
2022-10-20 04:51:22,119,6,12,77,100
2022-10-20 04:56:22,119,6,11,76,100
2022-10-20 05:01:22,119,6,12,75,100
2022-10-20 05:06:22,118,6,12,77,100
2022-10-20 05:11:22,118,6,11,76,100
2022-10-20 05:16:22,118,6,11,75,100
2022-10-20 05:21:22,118,7,12,74,100
2022-10-20 05:26:22,121,7,13,74,100
2022-10-20 05:31:22,122,7,12,74,100
2022-10-20 05:36:22,122,7,12,75,100
2022-10-20 05:41:22,122,7,12,76,100
2022-10-20 05:46:22,122,7,13,75,100
2022-10-20 05:51:22,119,7,13,73,100
2022-10-20 05:56:22,119,7,12,72,100
2022-10-20 06:01:22,120,6,12,73,100
2022-10-20 06:06:22,120,6,11,73,100
2022-10-20 06:11:22,121,6,12,74,100
2022-10-20 06:16:22,120,6,12,73,100
2022-10-20 06:21:22,118,6,12,74,100
2022-10-20 06:26:22,120,6,12,74,100
2022-10-20 06:31:22,124,6,12,73,100
2022-10-20 06:36:22,121,6,12,74,100
2022-10-20 06:41:22,120,6,12,74,100
2022-10-20 06:46:22,118,6,12,74,100
2022-10-20 06:51:22,120,6,11,74,100
2022-10-20 06:56:22,120,6,11,74,100
2022-10-20 07:01:22,117,6,12,75,100
2022-10-20 07:06:22,118,6,12,75,100
2022-10-20 07:11:22,118,6,11,76,100
2022-10-20 07:16:22,120,6,12,75,100
2022-10-20 07:21:22,121,6,12,75,100
2022-10-20 07:26:22,122,6,12,74,100
2022-10-20 07:31:22,123,6,12,75,100
2022-10-20 07:36:22,121,6,11,74,100
2022-10-20 07:41:22,118,6,11,74,100
2022-10-20 07:46:22,118,6,12,75,100
2022-10-20 07:51:22,118,6,12,76,100
2022-10-20 07:56:22,118,6,12,77,100
2022-10-20 08:01:22,119,7,13,76,100
2022-10-20 08:06:22,119,7,12,76,100
2022-10-20 08:11:22,120,7,12,75,100
2022-10-20 08:16:22,120,7,13,76,100
2022-10-20 08:21:22,121,7,13,76,100
2022-10-20 08:26:22,122,7,13,76,100
2022-10-20 08:31:22,122,8,13,74,100
2022-10-20 08:36:22,117,8,14,75,100
2022-10-20 08:41:22,121,8,13,73,100
2022-10-20 08:46:22,119,9,15,69,100
2022-10-20 08:51:22,116,10,16,67,100
2022-10-20 08:56:22,120,10,16,66,100
2022-10-20 09:01:22,117,11,16,65,100
2022-10-20 09:06:22,120,11,16,64,100
2022-10-20 09:11:22,121,11,16,63,100
2022-10-20 09:16:22,125,11,17,64,100
2022-10-20 09:21:22,122,12,18,63,100
2022-10-20 09:26:22,121,12,17,62,100
2022-10-20 09:31:22,117,12,18,61,100
2022-10-20 09:36:22,117,12,17,60,100
2022-10-20 09:41:22,116,13,18,59,100
2022-10-20 09:46:22,115,13,18,58,100
2022-10-20 09:51:22,116,13,19,58,100
2022-10-20 09:56:22,116,14,20,56,100
2022-10-20 10:01:22,119,14,19,55,100
2022-10-20 10:06:22,120,14,19,53,100
2022-10-20 10:11:22,121,14,20,50,100
2022-10-20 10:16:22,121,15,20,47,100
2022-10-20 10:21:22,118,15,20,47,100
2022-10-20 10:26:22,116,16,21,47,100
2022-10-20 10:31:22,116,16,21,45,100
2022-10-20 10:36:22,116,16,22,43,100
2022-10-20 10:41:22,114,17,23,43,100
2022-10-20 10:46:22,115,17,22,41,100
2022-10-20 10:51:22,115,18,24,38,100
2022-10-20 10:56:22,115,18,23,36,100
2022-10-20 11:01:22,117,19,24,36,100
2022-10-20 11:06:22,118,19,24,35,100
2022-10-20 11:11:22,119,20,26,35,100
2022-10-20 11:16:22,122,21,27,32,100
2022-10-20 11:21:22,113,22,28,34,100
2022-10-20 11:26:22,116,22,27,31,100
2022-10-20 11:31:22,117,22,28,32,100
2022-10-20 11:36:22,115,23,29,32,100
2022-10-20 11:41:22,113,23,29,30,100
2022-10-20 11:46:22,114,24,29,30,100
2022-10-20 11:51:22,115,24,30,27,100
2022-10-20 11:56:22,117,24,30,26,100
2022-10-20 12:01:22,117,25,31,26,100
2022-10-20 12:06:22,118,25,30,25,100
2022-10-20 12:11:22,119,25,30,25,100
2022-10-20 12:16:22,116,25,31,25,100
2022-10-20 12:21:22,117,25,30,24,100
2022-10-20 12:26:22,115,26,31,22,100
2022-10-20 12:31:22,115,26,32,22,100
2022-10-20 12:36:22,114,26,31,23,100
2022-10-20 12:41:22,115,27,32,23,100
2022-10-20 12:46:22,116,27,33,23,100
2022-10-20 12:51:22,119,27,33,22,100
2022-10-20 12:56:22,117,27,33,22,100
2022-10-20 13:01:22,119,27,32,22,100
2022-10-20 13:06:22,121,26,31,22,100
2022-10-20 13:11:22,116,27,33,21,100
2022-10-20 13:16:22,118,27,32,21,100
